date,close
2022-01-11,22237.4143
2022-01-12,22548.0614
2022-01-13,22107.1387
2022-01-14,22127.5822
2022-01-17,22461.9698
2022-01-18,22506.8151
2022-01-19,22220.0893
2022-01-20,22207.5065
2022-01-21,21944.8768
2022-01-24,22027.9112
2022-01-25,21406.7939
2022-01-26,21558.8834
2022-01-27,20963.389
2022-01-28,20853.8836
2022-02-07,21056.3268
2022-02-08,20852.2289
2022-02-09,21175.67
2022-02-10,21021.6218
2022-02-11,20697.8311
2022-02-14,20540.7266
2022-02-15,20890.0766
2022-02-16,20939.4225
2022-02-17,21013.5269
2022-02-18,21072.3586
2022-02-21,21091.5807
2022-02-22,20820.3293
2022-02-23,21217.5196
2022-02-24,20752.5538
2022-02-25,21005.4029
2022-02-28,21073.7048
2022-03-01,21126.4905
2022-03-02,20905.8428
2022-03-03,20679.7543
2022-03-04,20396.9033
2022-03-07,19697.8346
2022-03-08,19183.6855
2022-03-09,18969.6752
2022-03-10,19384.1045
2022-03-11,19504.9989
2022-03-14,18904.8386
2022-03-15,18081.0516
2022-03-16,18808.8717
2022-03-17,19262.9573
2022-03-18,19324.72
2022-03-21,19405.7937
2022-03-22,19311.5592
2022-03-23,19453.589
2022-03-24,19293.0396
2022-03-25,18929.2319
2022-03-28,18737.8358
2022-03-29,18652.9247
2022-03-30,19232.2406
2022-03-31,19005.1355
2022-04-01,19178.2724
2022-04-06,19093.1224
2022-04-07,18779.1669
2022-04-08,18760.2828
2022-04-11,18072.6586
2022-04-12,18444.2206
2022-04-13,18150.0466
2022-04-14,18380.8947
2022-04-15,18278.3556
2022-04-18,18346.7689
2022-04-19,18256.6103
2022-04-20,17879.3371
2022-04-21,17397.1042
2022-04-22,17346.9935
2022-04-25,16292.59
2022-04-26,16022.5556
2022-04-27,16724.0652
2022-04-28,16687.4077
2022-04-29,17304.6498
2022-05-05,17344.8495
2022-05-06,16974.5284
2022-05-09,16906.0475
2022-05-10,17138.082
2022-05-11,17448.0697
2022-05-12,17426.164
2022-05-13,17529.1704
2022-05-16,17425.8896
2022-05-17,17641.7938
2022-05-18,17608.1517
2022-05-19,17675.1595
2022-05-20,17997.4532
2022-05-23,17988.1941
2022-05-24,17388.9722
2022-05-25,17511.4206
2022-05-26,17612.4706
2022-05-27,17592.721
2022-05-30,17777.1761
2022-05-31,18119.8407
2022-06-01,18158.096
2022-06-02,18280.2742
2022-06-06,18768.4007
2022-06-07,18765.5089
2022-06-08,18920.219
2022-06-09,18571.2256
2022-06-10,18925.4423
2022-06-13,18870.2136
2022-06-14,18909.8235
2022-06-15,19090.1943
2022-06-16,19112.0915
2022-06-17,19396.6372
2022-06-20,19643.1647
2022-06-21,19544.8071
2022-06-22,19267.0295
2022-06-23,19690.0819
2022-06-24,19960.7804
2022-06-27,20181.5159
2022-06-28,20429.9528
2022-06-29,19980.8256
2022-06-30,20296.2867
2022-07-01,20241.0764
2022-07-04,20503.3783
2022-07-05,20420.9595
2022-07-06,20167.5193
2022-07-07,20364.7386
2022-07-08,20242.0224
2022-07-11,19865.5357
2022-07-12,19586.5192
2022-07-13,19697.3035
2022-07-14,19846.3209
2022-07-15,19545.514
2022-07-18,19738.248
2022-07-19,19679.7552
2022-07-20,19804.3307
2022-07-21,19619.7662
2022-07-22,19524.576
2022-07-25,19364.3788
2022-07-26,19549.8037
2022-07-27,19536.9989
2022-07-28,19583.8992
2022-07-29,19330.1134
2022-08-01,19562.8281
2022-08-02,19100.9188
2022-08-03,18884.9419
2022-08-04,19016.8262
2022-08-05,19339.4818
2022-08-08,19392.5528
2022-08-09,19439.3312
2022-08-10,19270.8929
2022-08-11,19666.9936
2022-08-12,19582.0139
2022-08-15,19647.5583
2022-08-16,19664.3269
2022-08-17,19863.1618
2022-08-18,19741.1128
2022-08-19,19491.8834
2022-08-22,19725.1002
2022-08-23,19646.582
2022-08-24,19081.8478
2022-08-25,19095.0369
2022-08-26,19026.2455
2022-08-29,18961.8359
2022-08-30,18888.2244
2022-08-31,18644.7812
2022-09-01,18482.7308
2022-09-02,18468.047
2022-09-05,18431.7505
2022-09-06,18623.9927
2022-09-07,18702.8664
2022-09-08,18542.7337
2022-09-09,18750.4109
2022-09-13,18823.6414
2022-09-14,18590.0309
2022-09-15,18199.8728
2022-09-16,17781.8205
2022-09-19,17696.8965
2022-09-20,17819.3508
2022-09-21,17701.3168
2022-09-22,17553.7904
2022-09-23,17384.2397
2022-09-26,17316.0115
2022-09-27,17652.7883
2022-09-28,17218.7674
2022-09-29,17250.9763
2022-09-30,17029.5289
2022-10-10,16625.2904
2022-10-11,16714.2796
2022-10-12,17127.1604
2022-10-13,17095.2974
2022-10-14,17576.8046
2022-10-17,17641.9273
2022-10-18,17683.1824
