date,open,close,high,low,volume,amount,turn,pctChg
2010-07-13,9850.3470,9801.7600,9857.4890,9733.6980,5083206400,63843024896.0000,0.074372,-1.581028
2010-07-14,9813.3140,9803.7200,9958.9970,9759.3320,4898424800,61736255488.0000,0.071668,0.019996
2010-07-15,9793.9740,9718.7250,9957.2610,9709.0440,4519502000,55109754880.0000,0.066124,-0.866968
2010-07-16,9677.7800,9806.6390,9841.7690,9599.9720,3848369600,48923189248.0000,0.056186,0.904584
2010-07-19,9727.0130,10097.1000,10154.3600,9700.5550,4917076000,62224261120.0000,0.070336,2.961881
2010-07-20,10095.2000,10339.4300,10372.2700,10095.2000,7291368800,92279160832.0000,0.104298,2.399997
2010-07-21,10345.9700,10324.1300,10433.4100,10294.5100,7020800800,89927155712.0000,0.100428,-0.147975
2010-07-22,10302.3400,10471.7700,10483.2300,10284.5000,6200543200,76968361984.0000,0.088695,1.430045
2010-07-23,10510.6700,10527.9500,10587.0300,10429.1000,6303773200,81878597632.0000,0.090172,0.536496
2010-07-26,10555.6900,10591.1200,10614.6700,10449.5200,6149072800,78833221632.0000,0.087959,0.600021
2010-07-27,10574.1700,10566.2100,10631.1700,10510.4500,5737873600,75943591936.0000,0.082077,-0.235199
2010-07-28,10567.1500,10825.1700,10832.3000,10526.9500,7870937600,99705700352.0000,0.112589,2.450831
2010-07-29,10847.5100,10838.9100,10899.4300,10751.0300,8386780800,102475000000.0000,0.119829,0.126929
2010-07-30,10801.2600,10785.3500,10836.2800,10693.1300,6746271200,86155436032.0000,0.096390,-0.494151
2010-08-02,10789.0700,11004.7400,11041.9400,10786.5600,7498761600,97531822080.0000,0.107141,2.034154
2010-08-03,11039.3700,10830.7000,11091.1800,10830.7000,8202316800,107472000000.0000,0.117194,-1.581501
2010-08-04,10781.4500,10870.3800,10870.9500,10625.8800,7307563200,94723506176.0000,0.104410,0.366363
2010-08-05,10862.0500,10768.0800,10876.6700,10701.6800,7322165600,97607483392.0000,0.104618,-0.941088
2010-08-06,10762.6000,10942.9300,10949.2400,10627.5800,8102597600,109675000000.0000,0.115769,1.623777
2010-08-09,10923.8900,11017.4100,11031.5100,10906.8800,8040381600,111882000000.0000,0.114880,0.680626
2010-08-10,11028.1500,10715.3900,11050.8300,10715.3900,8224333600,115666000000.0000,0.117508,-2.741302
2010-08-11,10658.9100,10806.6200,10861.3900,10654.4900,5891015200,82989817856.0000,0.083587,0.851397
2010-08-12,10684.0000,10680.0200,10899.3100,10645.2100,6642772000,93312483328.0000,0.094254,-1.171510
2010-08-13,10684.1900,10886.5700,10886.6700,10613.2800,6005925200,82567856128.0000,0.085218,1.933993
2010-08-16,10870.7400,11164.7900,11200.8600,10827.6000,8071126400,110522000000.0000,0.114521,2.555623
2010-08-17,11180.7500,11281.9700,11320.4600,11171.3200,7924156800,110678000000.0000,0.112436,1.049547
2010-08-18,11304.1200,11282.3300,11365.5400,11218.9100,7889786400,112252000000.0000,0.111948,0.003194
2010-08-19,11283.3600,11321.1700,11424.0800,11218.6300,8191700800,116623000000.0000,0.116232,0.344254
2010-08-20,11280.4900,11090.4600,11303.8700,11060.0600,8177780800,116301000000.0000,0.116034,-2.037863
2010-08-23,11098.2700,11078.8600,11177.3100,11049.4900,6510301200,92438544384.0000,0.092374,-0.104591
2010-08-24,11067.2100,11214.2400,11311.0900,10986.0700,7253064000,98085806080.0000,0.102937,1.221966
2010-08-25,11143.2900,10963.9900,11199.7600,10953.4700,7218928800,98330976256.0000,0.102452,-2.231538
2010-08-26,11001.3800,11009.4900,11105.4300,10958.6200,6270974800,84986355712.0000,0.088459,0.414995
2010-08-27,10992.7600,11034.7300,11052.9300,10926.1700,5323570400,79388262400.0000,0.072528,0.229259
2010-08-30,11114.7100,11303.3300,11350.1600,11098.7400,7596363200,114365000000.0000,0.103493,2.434129
2010-08-31,11273.8600,11338.7100,11377.7100,11237.1000,8526807200,132333000000.0000,0.116169,0.313004
2010-09-01,11369.3900,11318.7400,11476.6100,11169.9000,9372648000,140439000000.0000,0.127693,-0.176120
2010-09-02,11482.3500,11465.1500,11536.3100,11392.9000,8810772000,133040000000.0000,0.120038,1.293520
2010-09-03,11497.4800,11467.0900,11540.4200,11360.3400,9156607200,141781000000.0000,0.124749,0.016916
2010-09-06,11550.1300,11656.0800,11703.6600,11550.1300,9324045600,138547000000.0000,0.127031,1.648110
2010-09-07,11674.2500,11682.7000,11735.3400,11591.9200,7623773600,106620000000.0000,0.103850,0.228380
2010-09-08,11631.5800,11722.7800,11729.8200,11579.6300,8021274400,120371000000.0000,0.109265,0.343072
2010-09-09,11750.8900,11465.3500,11750.8900,11445.0800,9575600000,139576000000.0000,0.130437,-2.195986
2010-09-10,11465.9200,11530.9900,11547.4300,11302.7300,8185464000,121529000000.0000,0.111501,0.572513
2010-09-13,11541.9200,11690.3500,11751.2700,11492.7100,8105141600,121697000000.0000,0.110407,1.382010
2010-09-14,11719.8300,11665.4100,11759.0100,11630.9000,8361986400,123704000000.0000,0.113906,-0.213334
2010-09-15,11653.4100,11412.1000,11653.4100,11377.4500,8138872000,122081000000.0000,0.110866,-2.171467
2010-09-16,11391.2300,11164.0200,11432.3100,11060.6600,7789851200,112008000000.0000,0.106112,-2.173834
2010-09-17,11180.3200,11208.2500,11288.8500,11113.2200,5883051600,85586034688.0000,0.080138,0.396188
2010-09-20,11221.9400,11150.3300,11247.8300,11072.5300,5527022400,76369321984.0000,0.075288,-0.516761
2010-09-21,11189.5800,11210.7400,11262.4500,11152.9600,4258722800,63719198720.0000,0.058012,0.541779
2010-09-27,11262.8700,11409.8100,11438.3800,11232.5100,5050625600,73166749696.0000,0.068799,1.775702
2010-09-28,11380.8500,11274.4900,11396.3800,11255.9000,5835664000,87298768896.0000,0.079493,-1.185991
2010-09-29,11264.6700,11223.8600,11379.9600,11192.2200,5442859200,82407620608.0000,0.074142,-0.449066
2010-09-30,11154.8400,11468.5400,11468.7800,11125.4900,5126539600,74735017984.0000,0.069833,2.179996
2010-10-08,11594.9200,11911.3700,11960.5700,11578.1200,7624152800,113583000000.0000,0.103857,3.861259
2010-10-11,12037.9900,12237.6500,12291.6300,12037.9900,11121231200,168773000000.0000,0.151494,2.739234
2010-10-12,12221.5300,12373.2800,12383.5800,12168.4700,9865084000,147483000000.0000,0.134383,1.108300
2010-10-13,12376.5900,12603.0000,12634.5200,12348.7300,11692800800,170156000000.0000,0.159280,1.856579
2010-10-14,12690.5700,12507.7100,12752.2600,12474.0200,11256241600,171222000000.0000,0.153299,-0.756090
2010-10-15,12421.2800,12765.5000,12834.8000,12392.9400,10996516000,171160000000.0000,0.149761,2.061049
2010-10-18,12803.4700,12649.2700,12883.6600,12532.1100,12479734400,177331000000.0000,0.169962,-0.910505
2010-10-19,12643.3000,12970.2000,12970.2000,12567.1300,9313343200,138181000000.0000,0.126839,2.537148
2010-10-20,12616.4500,13130.0100,13291.5200,12602.7400,11411578400,178044000000.0000,0.155414,1.232129
2010-10-21,13175.5200,13111.5200,13281.9900,12998.2900,9776268000,148994000000.0000,0.133143,-0.140824
2010-10-22,13089.3500,13224.9800,13346.3300,13036.1400,10353436000,153194000000.0000,0.141004,0.865353
2010-10-25,13292.5300,13734.2000,13739.3100,13288.1700,12061040000,187426000000.0000,0.164260,3.850438
2010-10-26,13779.7800,13729.9600,13822.2200,13592.3000,12160531200,191828000000.0000,0.165614,-0.030874
2010-10-27,13681.8700,13452.1700,13863.9800,13449.3600,11454930400,176715000000.0000,0.156005,-2.023240
2010-10-28,13394.7700,13445.0300,13585.4400,13344.3600,9072134400,145505000000.0000,0.123554,-0.053074
2010-10-29,13433.3200,13367.2400,13500.8800,13261.0400,9375193600,155061000000.0000,0.127148,-0.578578
2010-11-01,13385.2500,13743.7700,13760.9000,13385.2500,11699832000,196446000000.0000,0.158676,2.816807
2010-11-02,13762.0600,13646.4600,13930.3300,13646.4500,13760414400,231756000000.0000,0.183685,-0.708027
2010-11-03,13649.7500,13392.7000,13692.5000,13388.3700,10193807200,169032000000.0000,0.136075,-1.859528
2010-11-04,13402.8100,13595.7300,13595.7300,13364.4000,9751644800,157873000000.0000,0.130172,1.515977
2010-11-05,13821.9300,13733.3600,13888.0200,13656.4100,11128524000,183029000000.0000,0.148552,1.012302
2010-11-08,13785.7900,13807.3000,13809.5700,13630.5100,11960344000,189044000000.0000,0.159656,0.538393
2010-11-09,13783.6700,13714.2900,13793.3500,13622.7900,12271624000,193750000000.0000,0.163811,-0.673628
2010-11-10,13657.4300,13705.6800,13762.7100,13542.5200,11552732800,194195000000.0000,0.154215,-0.062784
2010-11-11,13670.8500,13684.9400,13936.8800,13636.8000,12743029600,216304000000.0000,0.170104,-0.151319
2010-11-12,13594.8800,12726.5400,13658.2900,12702.9500,14146771200,228922000000.0000,0.188842,-7.003322
2010-11-15,12772.8500,12808.0900,12877.3800,12558.2100,9264032800,154553000000.0000,0.123663,0.640785
2010-11-16,12822.5100,12217.2700,12822.5100,12146.6600,10264052000,172415000000.0000,0.137012,-4.612868
2010-11-17,12040.6600,11917.4900,12196.6000,11849.8900,7529134400,126610000000.0000,0.100505,-2.453734
2010-11-18,12056.8400,12146.1400,12181.0000,11926.1500,6144106000,105183000000.0000,0.081975,1.918604
2010-11-19,12240.5800,12295.8500,12295.8500,11868.7000,7898903200,137424000000.0000,0.105387,1.232572
2010-11-22,12190.3400,12303.5400,12418.3500,12141.6400,9133007200,163267000000.0000,0.121853,0.062545
2010-11-23,12255.1800,12062.4100,12255.1800,11864.3600,8145516000,142195000000.0000,0.108678,-1.959841
2010-11-24,11999.7800,12407.6600,12412.9500,11999.7800,7957763200,143792000000.0000,0.106173,2.862198
2010-11-25,12512.3300,12604.0800,12630.8600,12416.1500,8991461600,154164000000.0000,0.119964,1.583054
2010-11-26,12574.6400,12539.0100,12676.9400,12442.5700,7068906400,124960000000.0000,0.094314,-0.516264
2010-11-29,12527.5300,12536.5500,12592.9100,12363.2200,6869892000,124979000000.0000,0.091658,-0.019618
2010-11-30,12515.0900,12336.2800,12575.9500,11979.2900,8918456800,154905000000.0000,0.118990,-1.597485
2010-12-01,12301.2400,12310.3800,12377.5700,12211.6300,5570134800,94907531264.0000,0.074296,-0.209953
2010-12-02,12543.2600,12409.0200,12584.1000,12310.3800,6554502800,114774000000.0000,0.087425,0.801272
2010-12-03,12458.0000,12443.0000,12532.3100,12347.5600,5486280400,97496064000.0000,0.073177,0.273837
2010-12-06,12486.3200,12422.7900,12531.2900,12365.5900,5189834800,91294965760.0000,0.068905,-0.162420
2010-12-07,12387.7800,12657.0000,12722.9400,12250.3900,5369919200,93627334656.0000,0.071296,1.885325
2010-12-08,12671.8100,12615.4100,12823.1400,12586.4500,5329544400,96629956608.0000,0.070760,-0.328592
2010-12-09,12563.5500,12353.2700,12587.3600,12353.0200,5485739600,93793288192.0000,0.072834,-2.077940
2010-12-10,12274.5700,12460.4600,12523.0300,12241.7600,4774042400,86202597376.0000,0.063385,0.867709
2010-12-13,12546.0500,12905.0200,12905.0200,12545.5700,7036944000,128287000000.0000,0.093429,3.567762
2010-12-14,12953.9900,12926.6200,12978.0900,12860.8600,7385915200,129948000000.0000,0.098063,0.167381
2010-12-15,12934.7200,12829.3600,12987.7100,12813.0600,7107171200,129522000000.0000,0.094359,-0.752399
2010-12-16,12837.1700,12795.6800,12914.0100,12776.9500,5757078400,104101000000.0000,0.076434,-0.262528
2010-12-17,12794.0100,12759.6000,12809.4900,12717.3200,4711063200,88275935232.0000,0.062547,-0.281971
2010-12-20,12815.0500,12557.5500,12875.6700,12330.9900,7086568000,131188000000.0000,0.094085,-1.583512
2010-12-21,12586.1400,12872.4500,12872.4500,12524.7800,7138722400,121450000000.0000,0.094777,2.507658
